HPLC System Name,Executed Sequence,Chromatogram Name,Acquisition Date,Peak Name,CH,tR,Corrected Quantity,Quantity,Factor,Area,Height,Area%,Height%,Sample Name,ISTD Name,ISTD Amount,Warning,Calibration Curve Expression,Description,Sample Description,NTP,Resolution,Separation Factor,Symmetry Factor,Retension Factor,t0,Peak Width,Additional Information,Sample #,Volume,Type,S/N,Calculated Value1,Calculated Value2,Calculated Value3,Calculated Value4,Calculated Value5,Calculated Value6,Calculated Value7,Calculated Value8,Calculated Value9,Calculated Value10,Decision,Peak Factor,True Value,Sample Weight,p/v,RRT,Relative Resolution,Area Ratio,Height Ratio
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,15,14/12/2018 1:26:05 PM,Unknown,2,5.392,N/A,N/A,1.00000,958648,141048,45.719,60.883,15,N/A,N/A,,,,,13976,N/A,N/A,1.075,N/A,0.0000,0.107,,15,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,16,14/12/2018 1:33:05 PM,Unknown,2,2.750,N/A,N/A,1.00000,1138112,88810,53.287,37.816,16,N/A,N/A,,,,,954,9.930,N/A,0.828,N/A,0.0000,0.210,,16,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,16,14/12/2018 1:33:05 PM,Unknown,2,5.400,N/A,N/A,1.00000,997718,146038,46.713,62.184,16,N/A,N/A,,,,,14555,N/A,N/A,1.026,N/A,0.0000,0.105,,16,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,17,14/12/2018 1:40:04 PM,Benzoic Acid,2,2.767,0.828388,0.828388,1.00000,1135714,86642,52.747,36.680,17,N/A,N/A,Calibration Curve,Linear: y = -111951 + 1.506140e+006 * x,,,842,9.352,N/A,0.777,N/A,0.0000,0.224,,17,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.00000,0.00000,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,17,14/12/2018 1:40:04 PM,Unknown,2,5.392,N/A,N/A,1.00000,1017402,149566,47.253,63.320,17,N/A,N/A,,,,,14103,N/A,N/A,1.024,N/A,0.0000,0.107,,17,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,18,14/12/2018 1:47:05 PM,Benzoic Acid,2,2.767,0.808644,0.808644,1.00000,1105977,84229,51.544,35.504,18,N/A,N/A,Calibration Curve,Linear: y = -111951 + 1.506140e+006 * x,,,858,9.489,N/A,0.787,N/A,0.0000,0.222,,18,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.00000,0.00000,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,18,14/12/2018 1:47:05 PM,Unknown,2,5.408,N/A,N/A,1.00000,1039710,153008,48.456,64.496,18,N/A,N/A,,,,,14354,N/A,N/A,1.048,N/A,0.0000,0.106,,18,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,19,14/12/2018 1:54:04 PM,Benzoic Acid,2,2.758,0.804196,0.804196,1.00000,1099278,83211,50.614,34.561,19,N/A,N/A,Calibration Curve,Linear: y = -111951 + 1.506140e+006 * x,,,865,9.523,N/A,0.794,N/A,0.0000,0.221,,19,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.00000,0.00000,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,19,14/12/2018 1:54:04 PM,Unknown,2,5.392,N/A,N/A,1.00000,1072615,157554,49.386,65.439,19,N/A,N/A,,,,,14451,N/A,N/A,1.035,N/A,0.0000,0.106,,19,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,20,14/12/2018 2:01:04 PM,Unknown,2,2.750,N/A,N/A,1.00000,1059659,75522,49.597,32.297,20,N/A,N/A,,,,,764,9.156,N/A,0.878,N/A,0.0000,0.234,,20,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,20,14/12/2018 2:01:04 PM,Unknown,2,5.400,N/A,N/A,1.00000,1076894,158317,50.403,67.703,20,N/A,N/A,,,,,14007,N/A,N/A,1.091,N/A,0.0000,0.107,,20,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,21,14/12/2018 2:08:04 PM,Unknown,2,2.750,N/A,N/A,1.00000,1060649,82783,48.433,33.270,21,N/A,N/A,,,,,922,9.807,N/A,0.859,N/A,0.0000,0.213,,21,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,21,14/12/2018 2:08:04 PM,Unknown,2,5.400,N/A,N/A,1.00000,1129286,166036,51.567,66.730,21,N/A,N/A,,,,,14474,N/A,N/A,1.038,N/A,0.0000,0.106,,21,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,22,14/12/2018 2:15:05 PM,Unknown,2,2.750,N/A,N/A,1.00000,1022784,74706,46.801,30.355,22,N/A,N/A,,,,,818,9.412,N/A,0.846,N/A,0.0000,0.226,,22,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,22,14/12/2018 2:15:05 PM,Unknown,2,5.400,N/A,N/A,1.00000,1162593,171400,53.199,69.645,22,N/A,N/A,,,,,14381,N/A,N/A,1.048,N/A,0.0000,0.106,,22,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,23,14/12/2018 2:22:04 PM,Benzoic Acid,2,2.758,0.729920,0.729920,1.00000,987408,77408,45.224,30.654,23,N/A,N/A,Calibration Curve,Linear: y = -111951 + 1.506140e+006 * x,,,937,9.849,N/A,0.831,N/A,0.0000,0.212,,23,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.00000,0.00000,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,23,14/12/2018 2:22:04 PM,Unknown,2,5.408,N/A,N/A,1.00000,1195947,175119,54.776,69.346,23,N/A,N/A,,,,,14588,N/A,N/A,1.029,N/A,0.0000,0.105,,23,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,24,14/12/2018 2:29:04 PM,Benzoic Acid,2,2.767,0.715636,0.715636,1.00000,965895,75583,44.200,29.643,24,N/A,N/A,Calibration Curve,Linear: y = -111951 + 1.506140e+006 * x,,,931,9.758,N/A,0.793,N/A,0.0000,0.213,,24,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.00000,0.00000,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,24,14/12/2018 2:29:04 PM,Unknown,2,5.400,N/A,N/A,1.00000,1219379,179394,55.800,70.357,24,N/A,N/A,,,,,14650,N/A,N/A,1.071,N/A,0.0000,0.105,,24,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,25,14/12/2018 2:36:04 PM,Benzoic Acid,2,2.775,0.693613,0.693613,1.00000,932726,73619,42.786,28.647,25,N/A,N/A,Calibration Curve,Linear: y = -111951 + 1.506140e+006 * x,,,946,9.737,N/A,0.774,N/A,0.0000,0.212,,25,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.00000,0.00000,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,25,14/12/2018 2:36:04 PM,Unknown,2,5.400,N/A,N/A,1.00000,1247271,183366,57.214,71.353,25,N/A,N/A,,,,,14447,N/A,N/A,1.039,N/A,0.0000,0.106,,25,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,26,14/12/2018 2:43:04 PM,Benzoic Acid,2,2.758,0.669396,0.669396,1.00000,896252,68249,41.464,26.874,26,N/A,N/A,Calibration Curve,Linear: y = -111951 + 1.506140e+006 * x,,,893,9.669,N/A,0.825,N/A,0.0000,0.217,,26,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.00000,0.00000,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,26,14/12/2018 2:43:04 PM,Unknown,2,5.400,N/A,N/A,1.00000,1265250,185706,58.536,73.126,26,N/A,N/A,,,,,14609,N/A,N/A,1.092,N/A,0.0000,0.105,,26,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,27,14/12/2018 2:50:04 PM,Benzoic Acid,2,2.775,0.645430,0.645430,1.00000,860155,66064,38.776,24.836,27,N/A,N/A,Calibration Curve,Linear: y = -111951 + 1.506140e+006 * x,,,858,9.440,N/A,0.769,N/A,0.0000,0.223,,27,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.00000,0.00000,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,27,14/12/2018 2:50:04 PM,Unknown,2,5.408,N/A,N/A,1.00000,1358123,199938,61.224,75.164,27,N/A,N/A,,,,,14389,N/A,N/A,1.048,N/A,0.0000,0.106,,27,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,28,14/12/2018 2:57:04 PM,Unknown,2,2.750,N/A,N/A,1.00000,842496,64689,38.091,24.331,28,N/A,N/A,,,,,915,9.776,N/A,0.857,N/A,0.0000,0.214,,28,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,28,14/12/2018 2:57:04 PM,Unknown,2,5.408,N/A,N/A,1.00000,1369317,201176,61.909,75.669,28,N/A,N/A,,,,,14177,N/A,N/A,1.026,N/A,0.0000,0.107,,28,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,29,14/12/2018 3:04:04 PM,Unknown,2,2.750,N/A,N/A,1.00000,880552,69071,40.478,26.620,29,N/A,N/A,,,,,926,9.804,N/A,0.864,N/A,0.0000,0.213,,29,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,29,14/12/2018 3:04:04 PM,Unknown,2,5.400,N/A,N/A,1.00000,1294816,190396,59.522,73.380,29,N/A,N/A,,,,,14301,N/A,N/A,1.048,N/A,0.0000,0.106,,29,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,30,14/12/2018 3:11:04 PM,Unknown,2,2.742,N/A,N/A,1.00000,1264652,97698,56.396,40.430,30,N/A,N/A,,,,,866,9.614,N/A,0.868,N/A,0.0000,0.219,,30,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,30,14/12/2018 3:11:04 PM,Unknown,2,5.400,N/A,N/A,1.00000,977797,143948,43.604,59.570,30,N/A,N/A,,,,,14112,N/A,N/A,1.067,N/A,0.0000,0.107,,30,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,31,14/12/2018 3:18:04 PM,Benzoic Acid,2,2.758,0.901583,0.901583,1.00000,1245956,100549,57.630,42.730,31,N/A,N/A,Calibration Curve,Linear: y = -111951 + 1.506140e+006 * x,,,1020,10.084,N/A,0.786,N/A,0.0000,0.203,,31,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.00000,0.00000,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,31,14/12/2018 3:18:04 PM,Unknown,2,5.400,N/A,N/A,1.00000,916027,134765,42.370,57.270,31,N/A,N/A,,,,,14414,N/A,N/A,1.041,N/A,0.0000,0.106,,31,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,32,14/12/2018 3:25:04 PM,Benzoic Acid,2,2.758,0.895804,0.895804,1.00000,1237253,94819,58.073,41.890,32,N/A,N/A,Calibration Curve,Linear: y = -111951 + 1.506140e+006 * x,,,880,9.569,N/A,0.813,N/A,0.0000,0.219,,32,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.00000,0.00000,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,32,14/12/2018 3:25:04 PM,Unknown,2,5.400,N/A,N/A,1.00000,893245,131532,41.927,58.110,32,N/A,N/A,,,,,14134,N/A,N/A,1.065,N/A,0.0000,0.107,,32,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,33,14/12/2018 3:32:03 PM,Unknown,2,2.750,N/A,N/A,1.00000,1247721,94543,58.729,42.293,33,N/A,N/A,,,,,858,9.479,N/A,0.807,N/A,0.0000,0.221,,33,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,33,14/12/2018 3:32:03 PM,Unknown,2,5.383,N/A,N/A,1.00000,876822,129000,41.271,57.707,33,N/A,N/A,,,,,14070,N/A,N/A,1.060,N/A,0.0000,0.107,,33,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,34,14/12/2018 3:39:03 PM,Benzoic Acid,2,2.758,0.924353,0.924353,1.00000,1280251,96954,58.804,42.437,34,N/A,N/A,Calibration Curve,Linear: y = -111951 + 1.506140e+006 * x,,,875,9.596,N/A,0.792,N/A,0.0000,0.219,,34,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.00000,0.00000,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,34,14/12/2018 3:39:03 PM,Unknown,2,5.400,N/A,N/A,1.00000,896881,131513,41.196,57.563,34,N/A,N/A,,,,,14542,N/A,N/A,1.029,N/A,0.0000,0.105,,34,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,35,14/12/2018 3:46:03 PM,Unknown,2,2.750,N/A,N/A,1.00000,1284687,100623,59.533,43.942,35,N/A,N/A,,,,,954,9.880,N/A,0.841,N/A,0.0000,0.210,,35,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,35,14/12/2018 3:46:03 PM,Unknown,2,5.400,N/A,N/A,1.00000,873271,128367,40.467,56.058,35,N/A,N/A,,,,,14137,N/A,N/A,1.023,N/A,0.0000,0.107,,35,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,36,14/12/2018 3:53:04 PM,Unknown,2,2.750,N/A,N/A,1.00000,1220276,92148,58.502,42.004,36,N/A,N/A,,,,,884,9.645,N/A,0.839,N/A,0.0000,0.218,,36,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,36,14/12/2018 3:53:04 PM,Unknown,2,5.400,N/A,N/A,1.00000,865592,127229,41.498,57.996,36,N/A,N/A,,,,,14251,N/A,N/A,1.049,N/A,0.0000,0.106,,36,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,37,14/12/2018 4:00:03 PM,Unknown,2,2.750,N/A,N/A,1.00000,1262230,100447,59.133,43.908,37,N/A,N/A,,,,,989,10.037,N/A,0.847,N/A,0.0000,0.206,,37,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,37,14/12/2018 4:00:03 PM,Unknown,2,5.408,N/A,N/A,1.00000,872328,128321,40.867,56.092,37,N/A,N/A,,,,,14238,N/A,N/A,1.027,N/A,0.0000,0.107,,37,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,38,14/12/2018 4:07:04 PM,Unknown,2,2.733,N/A,N/A,1.00000,1293715,103622,60.767,45.743,38,N/A,N/A,,,,,965,10.032,N/A,0.891,N/A,0.0000,0.207,,38,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,38,14/12/2018 4:07:04 PM,Unknown,2,5.400,N/A,N/A,1.00000,835269,122907,39.233,54.257,38,N/A,N/A,,,,,14217,N/A,N/A,1.053,N/A,0.0000,0.107,,38,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,39,14/12/2018 4:14:04 PM,Unknown,2,2.742,N/A,N/A,1.00000,1380514,106896,65.043,49.443,39,N/A,N/A,,,,,882,9.708,N/A,0.877,N/A,0.0000,0.217,,39,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,39,14/12/2018 4:14:04 PM,Unknown,2,5.400,N/A,N/A,1.00000,741955,109306,34.957,50.557,39,N/A,N/A,,,,,14436,N/A,N/A,1.045,N/A,0.0000,0.106,,39,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,40,14/12/2018 4:21:03 PM,Unknown,2,2.733,N/A,N/A,1.00000,1469243,110084,69.129,53.324,40,N/A,N/A,,,,,807,9.363,N/A,0.889,N/A,0.0000,0.227,,40,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,40,14/12/2018 4:21:03 PM,Unknown,2,5.383,N/A,N/A,1.00000,656114,96360,30.871,46.676,40,N/A,N/A,,,,,13904,N/A,N/A,1.092,N/A,0.0000,0.107,,40,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,41,14/12/2018 4:28:03 PM,Unknown,2,2.750,N/A,N/A,1.00000,1549524,120715,73.484,59.464,41,N/A,N/A,,,,,911,9.752,N/A,0.864,N/A,0.0000,0.214,,41,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,41,14/12/2018 4:28:03 PM,Unknown,2,5.408,N/A,N/A,1.00000,559121,82291,26.516,40.536,41,N/A,N/A,,,,,14082,N/A,N/A,1.071,N/A,0.0000,0.107,,41,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,42,14/12/2018 4:35:03 PM,Unknown,2,2.750,N/A,N/A,1.00000,1608779,120306,76.727,62.596,42,N/A,N/A,,,,,831,9.493,N/A,0.852,N/A,0.0000,0.224,,42,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,42,14/12/2018 4:35:03 PM,Unknown,2,5.417,N/A,N/A,1.00000,487991,71888,23.273,37.404,42,N/A,N/A,,,,,14198,N/A,N/A,1.063,N/A,0.0000,0.107,,42,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,43,14/12/2018 4:42:03 PM,Unknown,2,2.742,N/A,N/A,1.00000,1702918,130134,80.561,68.366,43,N/A,N/A,,,,,842,9.599,N/A,0.868,N/A,0.0000,0.222,,43,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,43,14/12/2018 4:42:03 PM,Unknown,2,5.408,N/A,N/A,1.00000,410916,60216,19.439,31.634,43,N/A,N/A,,,,,14598,N/A,N/A,1.022,N/A,0.0000,0.105,,43,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
